text,sentiment
"Mumbai Metro Line 9 Update: 65% work of 3-Tier station completed

Read more...HTTPURL
 
#MMRDA #metro #electrical #safety #security #metroline9 #stations #construction #mumbaimetro #electronic #infrastructure #project HTTPURL",0
@USER @USER Initially this system started from Pune-Mumbai highway to recover built-own-transfer system where toll is charged to recover the cost of road but it is going on till date where as charges recovered is many times than original cost with enhancing every year.,1
@USER Best wishes! Line 3 will be one of the greatest infrastructure gifts to Mumbai.,2
"Too much talking. Every two months this news is published. Better tell when it be inaugurated. 

Mumbai metro 3 aarey to bkc phase in progress | मुंबई  - दिसंबर 2023 तक शुरु हो सकता है मेट्रो 3! HTTPURL",1
@USER The only thing I need to pay by cash now is the new Mumbai Metro for my smart card,2
"@USER 4 me, there's only 1 option of using 22113 2 reach Chengannur. Garib Rath is a no-no. Other trains passing thru' Mumbai r of no use as berth quotas r very less 4 Mumbai.
Only in starting trains, u get 27 2nd AC seats 120 days b4 travel. Rest r kept 4 charging premium on Tatkal.",0
@USER @USER @USER @USER @USER @USER @USER Like that there are so many roads and lanes in Mumbai which creates bottleneck and makes it’s difficult even for one vehicle to pass and authorities have their eyes shut.,1
@USER Nss road asalpha Ghatkopar west mumbai 84 since mora than 10 days i am doing complaint of this road illegal parking but no action taken by ghatkopar traffic devision @USER @USER @USER @USER @USER what the hell is going on HTTPURL,1
@USER 🤣 An open challenge to the coward department of our city called Mumbai Traffic Police.,1
@USER @USER @USER Absolutely correct! I'm a Mumbai Kar myself. If they had completed metro 3 on time it would have significantly reduced the carbon footprint. Instead the activists started a bogus campaign. It's very different from Vetal Tekdi issue.,1
"Please help improve the plight of daily commute of fellow Mumbaikars, do make a few more rounds of buses possible. This is route 271 at 9:25 this morning. Time and again the husband &amp; I help few students if we this side but rides need to get safe. This is just one route. #Mumbai HTTPURL",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER 

Every state have Garib Rath but why Mumbai don't have Garib Rath till Bihar ??

Do Mumbai need additional train services for Darbhanga or not ???",0
@USER The exam is scheduled for 21 but till today no timetable is out also the notice of commence was out 12 days before exam we should be informed atleast 30 days prior to book train tickets etc. @USER @USER @USER please support in delaying this is very harassing,1
"@USER @USER sure, after 450 km mumbai metro network is done 😜",0
"@USER If bus service was good, definitely would use it.
In Mumbai 40 yrs,used 3/4 connecting buses to reach places.
In Banglore as a visitor,we would study bus routes,in the eveng,and travel the next day our bangl friends,wer surprisd,as they never used buses.",1
"@USER There should be BEST bus coverage for the route also. Road infrastructure is necessary but I do agree that it's not required for South Mumbai connectivity, no commerical interest are remaining in South Mumbai now apart from politician residence.",1
"@USER @USER Simple example, look at the political unwillingness to add bus routes for Hinjewadi or kharadi office areas. I moved from Mumbai and was a daily BEST user, but pathetic bus service in Pune forced me to get a 2nd hand bike to get around",1
@USER The electric AC buses are luxurious enough. Its that elite don't want to travle like 'aam janta'. My early career in Mumbai ensured no discomfort with janta rides.,2
#mahabaleshwar #Tourpackage #mahabaleshwartourpackage Rs 3599 per person includes #mumbai to mahabaleshwar ac bus travel 2 nights hotel stay food sightseen by car Call 9699091999 HTTPURL,0
"@USER The bus service in Pune today is at level 0, as it was way below 0 for many years. You should check the bus service in Mumbai and Bangalore. In just 10 years bus services in Bangalore and entire Karnataka has grown leaps n bounds. Both private and public transport.",1
@USER Any metro line along north-south of Mumbai is to burn money. Even the harbour train which is extended from Goregaon to Bandra runs empty. Bulk of ppl travel from outskirts of Mumbai to business hubs and many are happy to use western line trains as they are faster and dirt cheap.,1
@USER is it possible to get data on how many accidents happen due to RTC Buses in Hyderabad? Any views on what can be done?,0
"‘Will be forced to shut if traffic fines continue’, say Hyderabad bus operators HTTPURL via @USER",0
"Actually #TSRTC bus drivers needs a training, how to follow traffic rules, I saw several times the @USER  buses jumping or breaking the traffic signals in #Hyderabad . If a big vehicles jumps the signals, dangerous for small vehicles.",1
"Lunch time is not a excuse
Not all 4 Buses staff has to be away
For people who finish the shifts, 2 PM is ideal time for cyber liner to operate
With already a poor public transportation system Hyderabad has to focus on improving the service levels
@USER @USER @USER",1
"@USER @USER @USER @USER @USER The charges in Hyderabad RTC is highest in the country. I travelled in AC bus BRTS from Hubballi to Dharwad for ₹35 wheres in ordinary ugly, sick bus of TSRTC from Mehdipatnam to Secbad ₹30. Fleecing passengers. It's not a public transport corp but worse than pvt. Shame!",1
Hyderabad: Telangana State Cabs and Bus Operators Association (TSCBOA) has accused Hyderabad Traffic Police of harassing bus operators by imposing heavy fines and said that this could lead to the shutting down of the services. TSCBOA on Monday appealed to the Hyderabad Traffic Po HTTPURL,1
@USER How are the bus connectivity between Nellore and chennai? Can one reach Nellore from Hyderabad and hope to reach Chennai from Nellore through APSRTC buses ?,0
@USER Its new initiative by Transport department... We are hopeful in future buses will be increase . Ppl of hyderabad demand people bus service in All Routes of hyderabad,0
"@USER : Dear sir, from Vijayawada to Hyderabad.. service No:4080.. ticket fare is ~700rs.. However, AC is not at all good. Cooling is very very minimal. Please help to make sure passengers get the comfort and facilities per the bus standards per the amount paid.",1
@USER Pink bus service is a wonderful gift of people's party for the women of Hyderabad. These buses should be given access to Jamshoro and Tando Jam so that women can travel safely. Congratulations on the successful organization of Women March.,2
"@USER @USER @USER Even if we get on the bus, the air conditioner is not working and we are fully sweaty. Horrible journey from nandigama to Hyderabad HTTPURL",1
"Hyderabad: Three dead in a tragic accident near Ramapuram, Chittoor when the driver lost control of the vehicle and collided with an oil tanker. The driver along with the couple were reportedly dead on spot. Also ReadVideo: First, a bus &amp; car collide; then bus rams into church in HTTPURL",0
@USER Most of The Free Lefts In Hyderabad City Are Blocked By TSRTC Buses 🙄,1
"@USER @USER @USER @USER @USER @USER @USER Around 9pm ..Near Secretariat Bus stop I seen so many Lingampally to Uppal Route Buses... But I didn't seen single Mehdipatnam to Secunderabad...Route bus. .. Nearly 30 mintues time waste.

Worst Management and Worst public Transportation

I hate Hyderabad Public transportation",1
SVR tours 5 buses waiting for passengers at Kalvari Stop Area on carriage way - causing Traffic blocks on busy Road - every weekend problem #Hyderabad Traffic problems - no solution  ? need New Bus terminals for pvt &amp; Public Long distance buses #hmda urban plans failed? HTTPURL,1
@USER sir MLA  bajireddy sir/ IPS sajjanar sir you are making mockery of tsrtc. Why? Nothing is visible online tsrtc. No buses from Mancherial to Hyderabad at evening hours. Why? Also everything should be transparent online.,1
"@USER sir, this is the case with the maintenance of RTC buses in Hyderabad city, this is on the day of inter-first-year exams, 15 March 2023 special buses aside but normal buses are not usual as their seats are polluted with dust, which is unseatable. HTTPURL",1
"@USER Dear Sajjanar Sir,
As i have one idea that we can implement for Hyderabad local visiting with open top buses 
It will give a good milage and people can enjoy a lot and income can be generated",0
I am happy to inform about introduction of starliner bus service from vijayawada to Miyapur(Hyderabad) HTTPURL,2
"The same bus, after almost three years. Still the best rebuilt bus in Hyderabad. HTTPURL",2
"2/2 I dont think it's fair to change the prices drastically when customers are in need. It's not fair to catch the customers needy and earn money.

Ola users what's your openion on this.
If I'm correct please tap on yes otherwise no. 

@USER #ola #cabs #Hyderabad @USER",1
@USER no fucking cabs in Hyderabad airport……your team is saying wait for 1hour….are else book another cab…..,1
"@USER hello Ola cabs what is happening in Hyderabad? All the drivers are looting the passengers, forcing them to pay cash or higher fare than booked prices",1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That's just one place where they are developing cycling infrastructure, other infrastructure is basically car centric, they are building flyovers and widening roads instead of releasing funds to mmts or expanding metro",1
Beutiful Architecture of Kphb Metro Station Hyderabad Thanks to Hyderabad Metro for helping People to Cross Kphb Heavy Traffic Road Free of Cost HTTPURL,2
"@USER Unless you don't know the Technicalities in bringing changes to run a  Huge Metro Trains  in a city like Hyderabad avoid criticism . Let keep the basic respect for a public transport  management. 
@USER",2
"#Hyderabad Metro sees massive crowd during rush hours, commuters irked.

HTTPURL",1
"5 yrs of hyderabad metro and LB Nagar staff still don't know how to behave, escalators don't work on alternate days, access to stairs is restricted by bike parking, security on platform not knowing how to manage crowd. @USER @USER",1
Single Rupee not funded by Modi to Hyderabad Metro Rail Project ! HTTPURL,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why did your govt took 8 years to realize that Hyderabad Metro needs expansion? 

Even now, there is no plan when the 6 coach trains will be initiated and when the pending 5 KM stretch will be completed.",1
@USER The hyderabad commuters have least civic sense just like rtcbuscommuters  now  changed to metro..and metro needs morecoaches..,1
@USER Agree totally. The discipline seen in Hyderabad Metro while boarding the trains (people try to barge in as soon as the door opens) is very poor compared to Bangalore or Chennai. @USER needs to enforce strict discipline and queueing at stations.,1
